call_id,customer_id,agent_id,ani_hash,dnis,channel,queue_name,start_time,talk_seconds,hold_seconds,disposition_code,wrap_seconds
CALL-00000734,CUST-00134,,aeef6e16479b6d1d1c9cbc94718296219813332853fd719bbb4e946123888e2f,18005555678,chat,BILLING-Q,2026-08-06 22:23:00 UTC,0,0,VOICEMAIL,0
CALL-00000735,CUST-00135,AGT-0015,62fb5931d119c840be463a9f9bddb39ce4f07425de27e861200c6cd24384d9b4,18885550100,callback,TECH-Q,2026-08-06 22:34:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000736,CUST-00136,AGT-0016,8539d269d3b8630e6b0efa43ba2ce63389be0f3b6535969d8c62e1b72c7973bc,18885550200,voice,SALES-Q,2026-08-06 22:45:00 UTC,615,105,ANSWERED,75
CALL-00000737,CUST-00137,AGT-0017,ef51873fd036404575b1ec5fe7c41b3cbe620170cb45a00a92acbaae8e90e935,18005551234,voice,SUPPORT-Q,2026-08-06 22:56:00 UTC,628,112,ANSWERED,80
CALL-00000738,CUST-00138,AGT-0018,f56bf734353d3799859634b9732bf1943014f2e7a2a5695c678f5aaa1492ddab,18005555678,voice,RETENTION-Q,2026-08-06 23:07:00 UTC,641,119,ANSWERED,85
CALL-00000739,CUST-00139,,84ac680371cb4d97aceaf53b51cc4552752fd71ba8b076e4e40698161248eede,18885550100,chat,BILLING-Q,2026-08-06 23:18:00 UTC,0,0,ABANDONED,0
CALL-00000740,CUST-00140,AGT-0020,7a3979e495665c1f203e146f77b9cb62513f4f90a88ed1aab151d1753ee14d8e,18885550200,callback,TECH-Q,2026-08-06 23:29:00 UTC,667,0,TRANSFER,5
CALL-00000741,CUST-00141,,24eff26e6645bb8bd63edb5b1b528b85f824bf7cbf9e9f6134d94c3e65ec2094,18005551234,voice,SALES-Q,2026-08-06 23:40:00 UTC,0,0,VOICEMAIL,0
CALL-00000742,CUST-00142,AGT-0022,c57fada5e6370ea6e11829e74d1ad5d459551e64e0676ab242b39ba42e823846,18005555678,voice,SUPPORT-Q,2026-08-06 23:51:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000743,CUST-00143,AGT-0023,33f8c8c1250ae4707c5f54960b0dbcbc1ed888906056b49ede57264fc3a3f87c,18885550100,voice,RETENTION-Q,2026-08-07 00:02:00 UTC,706,34,ANSWERED,20
CALL-00000744,CUST-00144,AGT-0024,d4e649bad8451eb3b4f870d0504e3ffb43e539f7faa32cc161c0f7620a49b075,18885550200,chat,BILLING-Q,2026-08-07 00:13:00 UTC,719,41,ANSWERED,25
CALL-00000745,CUST-00145,AGT-0025,7111fd58369da92e19cfcd49a1ad0e67c034261dfa389300f9939e2d92f8ffc7,18005551234,callback,TECH-Q,2026-08-07 00:24:00 UTC,732,48,ANSWERED,30
CALL-00000746,CUST-00146,,cded959842a1dd2cb0af0c47c9ca7004a1c857ad233b4e90b55c98f530c0f408,18005555678,voice,SALES-Q,2026-08-07 00:35:00 UTC,0,0,ABANDONED,0
CALL-00000747,CUST-00147,AGT-0027,c0de2d72f569c06020852b1c0cc3d81c2c3852d6a32d08aee85e6a112952e206,18885550100,voice,SUPPORT-Q,2026-08-07 00:46:00 UTC,758,0,TRANSFER,40
CALL-00000748,CUST-00148,,18cfd47ae788bb87a69d4110cd78ae7baef5edf9c10008e7ff0c2c12231057a3,18885550200,voice,RETENTION-Q,2026-08-07 00:57:00 UTC,0,0,VOICEMAIL,0
CALL-00000749,CUST-00149,AGT-0029,42aeda42d21a7f097bc6ad36f82da63f0d46be26ce8ff1aec62a86c2942953ec,18005551234,chat,BILLING-Q,2026-08-07 01:08:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000750,CUST-00150,AGT-0030,edcdb7d64614654490f8f3704dbc4236845c704df639b870b87ef58acd41a7b1,18005555678,callback,TECH-Q,2026-08-07 01:19:00 UTC,797,83,ANSWERED,55
CALL-00000751,CUST-00151,AGT-0031,32079a37b79889cbbc578304f368217f26e61bc81e22f6f273d3ac7facabbe32,18885550100,voice,SALES-Q,2026-08-07 01:30:00 UTC,810,90,ANSWERED,60
CALL-00000752,CUST-00152,AGT-0032,bb04a28bc2320aeed8b07ddee7dd9e889cb45bdbaf86527648576813ae25c52f,18885550200,voice,SUPPORT-Q,2026-08-07 01:41:00 UTC,823,97,ANSWERED,65
CALL-00000753,CUST-00153,,7438fa0155d6b9f747319ec7245f26132ddfdcf7c6e94fb0fb26a27648034e9f,18005551234,voice,RETENTION-Q,2026-08-07 01:52:00 UTC,0,0,ABANDONED,0
CALL-00000754,CUST-00154,AGT-0034,cd9e4c7c8127af60c7486733a5ee6a6b28f0638294207e85ef2b863fb468156e,18005555678,chat,BILLING-Q,2026-08-07 02:03:00 UTC,849,0,TRANSFER,75
CALL-00000755,CUST-00155,,5347247f8e62986674625cdfda166c782bcf0d552e3b72c457df2582f45f763d,18885550100,callback,TECH-Q,2026-08-07 02:14:00 UTC,0,0,VOICEMAIL,0
CALL-00000756,CUST-00156,AGT-0036,dd0b59928dcacb5a80e500c83a950df40ec06e3c23cd8ad000ac40b554bf0f83,18885550200,voice,SALES-Q,2026-08-07 02:25:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000757,CUST-00157,AGT-0037,9a571ec88e83ab26a77d451256933fb108d20809e8b08acdae7df28c7340f640,18005551234,voice,SUPPORT-Q,2026-08-07 02:36:00 UTC,888,12,ANSWERED,0
CALL-00000758,CUST-00158,AGT-0038,85e7922f66019b36cca33354a3aded4b3a0428e023c91807d53e0a999ad53c49,18005555678,voice,RETENTION-Q,2026-08-07 02:47:00 UTC,901,19,ANSWERED,5
CALL-00000759,CUST-00159,AGT-0039,866de6b8c6d35cf11800b36972f8d9b5e8de165c6e8fae2a4d135fa55349bbc6,18885550100,chat,BILLING-Q,2026-08-07 02:58:00 UTC,914,26,ANSWERED,10
CALL-00000760,CUST-00160,,bd96880d4da496fc1b650baa2b8943290fbf11d3e017f90a798fec76fa8d5691,18885550200,callback,TECH-Q,2026-08-07 03:09:00 UTC,0,0,ABANDONED,0
CALL-00000761,CUST-00161,AGT-0001,4e2cc6faed070f8f833c7dd4e6f8a63d19381fee37b52f49c3c99eef4e938c2c,18005551234,voice,SALES-Q,2026-08-07 03:20:00 UTC,940,0,TRANSFER,20
CALL-00000762,CUST-00162,,2591e900f9ec7b4fd094caa7d9d2a254e7f7ff96b600a3d3011c43c77d4dbeb8,18005555678,voice,SUPPORT-Q,2026-08-07 03:31:00 UTC,0,0,VOICEMAIL,0
CALL-00000763,CUST-00163,AGT-0003,f6795f4b2ef0f17cea25f90fa3bdeea844a21b066b8e03430222786eb5aad7a6,18885550100,voice,RETENTION-Q,2026-08-07 03:42:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000764,CUST-00164,AGT-0004,35835a236b9f990ab126084cd3f688eecd1063522c5630bc6c0195f6cb8eb181,18885550200,chat,BILLING-Q,2026-08-07 03:53:00 UTC,79,61,ANSWERED,35
CALL-00000765,CUST-00165,AGT-0005,0cc2755756e01a0d2ccce445a8d18bfb144a029d34b6cf975b513c818a2d56eb,18005551234,callback,TECH-Q,2026-08-07 04:04:00 UTC,92,68,ANSWERED,40
CALL-00000766,CUST-00166,AGT-0006,5e7750764e54587c830fd2ca227641424e89d18dc7a01397e87b6b051733223f,18005555678,voice,SALES-Q,2026-08-07 04:15:00 UTC,105,75,ANSWERED,45
CALL-00000767,CUST-00167,,180faf9fc4ce3cbabc218a8fbba51de8566c392b04558a65608573c49377d8d2,18885550100,voice,SUPPORT-Q,2026-08-07 04:26:00 UTC,0,0,ABANDONED,0
CALL-00000768,CUST-00168,AGT-0008,aabb15e1c6b05ac2028e738c57b83f3fc5b0eb459f0ccf90fb9cd3bf4241f4e6,18885550200,voice,RETENTION-Q,2026-08-07 04:37:00 UTC,131,0,TRANSFER,55
CALL-00000769,CUST-00169,,97f676a81d2df18fc5ab97730388709a83938047a3442dd2c113324279a24fa6,18005551234,chat,BILLING-Q,2026-08-07 04:48:00 UTC,0,0,VOICEMAIL,0
CALL-00000770,CUST-00170,AGT-0010,44d65f5edaed6ad0a763c2f399e62d35896babe6c4a8ec7e88b81f49e89fe21e,18005555678,callback,TECH-Q,2026-08-07 04:59:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000771,CUST-00171,AGT-0011,b9654e6b9b366a13327334fb0f25c0b551da64d34002222e25594ef3897947f8,18885550100,voice,SALES-Q,2026-08-07 05:10:00 UTC,170,110,ANSWERED,70
CALL-00000772,CUST-00172,AGT-0012,4d506922b182eee59bbac7155aea1f24e22f431e5b4ad9b5a1866362439c91c2,18885550200,voice,SUPPORT-Q,2026-08-07 05:21:00 UTC,183,117,ANSWERED,75
CALL-00000773,CUST-00173,AGT-0013,6850789032e38c9b75d8fe87cdb66701d09a98dbeac2b38f3f2e8265f5c5edb0,18005551234,voice,RETENTION-Q,2026-08-07 05:32:00 UTC,196,4,ANSWERED,80
CALL-00000774,CUST-00174,,108df97ece2982f9fe6bc583c5c285fea62336c37bc77dbd42ef58dafab12d03,18005555678,chat,BILLING-Q,2026-08-07 05:43:00 UTC,0,0,ABANDONED,0
CALL-00000775,CUST-00175,AGT-0015,abf7c5b2ab65e3d90ee8f30fa3e0fb32ab7bd87ea47df35103112ebd1a8f59d0,18885550100,callback,TECH-Q,2026-08-07 05:54:00 UTC,222,0,TRANSFER,0
CALL-00000776,CUST-00176,,f16ab4ca143ab2c55095af56024cbcdef91826b31893b75163348edad59d89f8,18885550200,voice,SALES-Q,2026-08-07 06:05:00 UTC,0,0,VOICEMAIL,0
CALL-00000777,CUST-00177,AGT-0017,506c4d0f81803c4dd0e72e421245ff1deeed63fcf3340e9a1ccea8aee30928f2,18005551234,voice,SUPPORT-Q,2026-08-07 06:16:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000778,CUST-00178,AGT-0018,14ad3e64478751b957fbe3a72a50ff2c7819c6f58ceeda5c4e02de96be52db00,18005555678,voice,RETENTION-Q,2026-08-07 06:27:00 UTC,261,39,ANSWERED,15
CALL-00000779,CUST-00179,AGT-0019,89256b7d4c573d72f0ff7444adfcba2d8d267efbfb9e4bc911318ee32ff22a0c,18885550100,chat,BILLING-Q,2026-08-07 06:38:00 UTC,274,46,ANSWERED,20
CALL-00000780,CUST-00180,AGT-0020,a6f64a7c4cb501d3f5b06284536f888632a89da43c1a42173767d99aa8e0f6ee,18885550200,callback,TECH-Q,2026-08-07 06:49:00 UTC,287,53,ANSWERED,25
CALL-00000781,CUST-00181,,8ddb59d9a7fed3dc45e233a02268500b236f3decec03dcf6f03cf237a673e3b6,18005551234,voice,SALES-Q,2026-08-07 07:00:00 UTC,0,0,ABANDONED,0
CALL-00000782,CUST-00182,AGT-0022,37ec2565bb272f48c7b571b250edfb01a4dfe57e1768058903e81a4248cc8aea,18005555678,voice,SUPPORT-Q,2026-08-07 07:11:00 UTC,313,0,TRANSFER,35
CALL-00000783,CUST-00183,,994ad4ab74e5052f11ee137e10fca9c3b2c9558576d880f9ca7a63729bf56c05,18885550100,voice,RETENTION-Q,2026-08-07 07:22:00 UTC,0,0,VOICEMAIL,0
CALL-00000784,CUST-00184,AGT-0024,4cb394cfee7c57f343f92351a9ec8a7b2a76169015599e664f5da6dd681a3897,18885550200,chat,BILLING-Q,2026-08-07 07:33:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000785,CUST-00185,AGT-0025,af2dd45f8ce453925cb2a560ef64becca389b0a905903f843bc08ac07e827b0b,18005551234,callback,TECH-Q,2026-08-07 07:44:00 UTC,352,88,ANSWERED,50
CALL-00000786,CUST-00186,AGT-0026,dfacb776c796290c0e0a6da9661d97e985a36c60e4bf447066dfe54368155cb4,18005555678,voice,SALES-Q,2026-08-07 07:55:00 UTC,365,95,ANSWERED,55
CALL-00000787,CUST-00187,AGT-0027,3993364479260886ec7b2f79006cde4ae41ecafc02bcb55df9845ccfcc55aa51,18885550100,voice,SUPPORT-Q,2026-08-07 08:06:00 UTC,378,102,ANSWERED,60
CALL-00000788,CUST-00188,,c3ef1d1f544cf499c46881d27acb20c895e5ab10b08139fcb80940689f12ab8e,18885550200,voice,RETENTION-Q,2026-08-07 08:17:00 UTC,0,0,ABANDONED,0
CALL-00000789,CUST-00189,AGT-0029,a121014eb4f83de91b4e534dc69cff23a70af20ed95652603ea03aa5dcd26542,18005551234,chat,BILLING-Q,2026-08-07 08:28:00 UTC,404,0,TRANSFER,70
CALL-00000790,CUST-00190,,d1efbcd96b60c56cd5b4bc9f2145a615e3728049a5ccb134fc6bf84f72051f8a,18005555678,callback,TECH-Q,2026-08-07 08:39:00 UTC,0,0,VOICEMAIL,0
CALL-00000791,CUST-00191,AGT-0031,45707c443d546afd5bc2b001e8d09211315ba01bbd0c2ca99698af77265731f7,18885550100,voice,SALES-Q,2026-08-07 08:50:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000792,CUST-00192,AGT-0032,da1a47183e170b73dba9a80c9f1bc1e015ce26fd5442800c2504020e69edc13c,18885550200,voice,SUPPORT-Q,2026-08-07 09:01:00 UTC,443,17,ANSWERED,85
CALL-00000793,CUST-00193,AGT-0033,50899cb047e9e302313bf82d0a113741438e9457579ba24962ec9c9b768da4f4,18005551234,voice,RETENTION-Q,2026-08-07 09:12:00 UTC,456,24,ANSWERED,0
CALL-00000794,CUST-00194,AGT-0034,22455c99b7c0ffe229e8c61924e13067f7c48512f61f51f333395bc27e328240,18005555678,chat,BILLING-Q,2026-08-07 09:23:00 UTC,469,31,ANSWERED,5
CALL-00000795,CUST-00195,,d92359bc871eb7df16c0c6856243e51c800c50a24702c49e80073bae7e8b72e2,18885550100,callback,TECH-Q,2026-08-07 09:34:00 UTC,0,0,ABANDONED,0
CALL-00000796,CUST-00196,AGT-0036,ee61a1e870faf85fcb3520afa31c934d949e85abf8993c7ba9ff63b31c26c3b1,18885550200,voice,SALES-Q,2026-08-07 09:45:00 UTC,495,0,TRANSFER,15
CALL-00000797,CUST-00197,,9a6fdf5e8b81b02a3b0699c69dc75e526e5616a45380ba6953ab293c2a804b6f,18005551234,voice,SUPPORT-Q,2026-08-07 09:56:00 UTC,0,0,VOICEMAIL,0
CALL-00000798,CUST-00198,AGT-0038,a2e9b1e84fa237c67ecb7b67a5fbbd2bca47860f92d8c59b93b0d53b67b1bbcc,18005555678,voice,RETENTION-Q,2026-08-07 10:07:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000799,CUST-00199,AGT-0039,6dcf1401b9fe6af931e5ca91747db4875ff0d1c887547ae9120a18405b99131e,18885550100,chat,BILLING-Q,2026-08-07 10:18:00 UTC,534,66,ANSWERED,30
CALL-00000800,CUST-00200,AGT-0040,ed3ee11761bbe50293763e7b1ac1fa1a7b1adad830b23cba726fcfd6f9b5a679,18885550200,callback,TECH-Q,2026-08-07 10:29:00 UTC,547,73,ANSWERED,35
CALL-00000801,CUST-00201,AGT-0001,605e51d3207cdecf2cbb819db99ee4695a986e2a36c4515dd855ced1f90222c7,18005551234,voice,SALES-Q,2026-08-07 10:40:00 UTC,560,80,ANSWERED,40
CALL-00000802,CUST-00202,,12db95c2a8fc024ebcd558b7b93559293c8e5760b88f08829ded0292da3458a6,18005555678,voice,SUPPORT-Q,2026-08-07 10:51:00 UTC,0,0,ABANDONED,0
CALL-00000803,CUST-00203,AGT-0003,ce1c78d450aae6446c089920827601b96d813213d6d57d3a73b139af595a45ac,18885550100,voice,RETENTION-Q,2026-08-07 11:02:00 UTC,586,0,TRANSFER,50
CALL-00000804,CUST-00204,,208c5ade21c744a2264bc9be832e6ab94db673903a325a7370b7bae5add85955,18885550200,chat,BILLING-Q,2026-08-07 11:13:00 UTC,0,0,VOICEMAIL,0
CALL-00000805,CUST-00205,AGT-0005,d4d5dcb167b79cdca0267cc22d7d7f8a97927c2357fb1afa18ff6224ce36ba62,18005551234,callback,TECH-Q,2026-08-07 11:24:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000806,CUST-00206,AGT-0006,92b07c78a3b490d39d7a6460f4cbfa7ab6854e9ea52d9acd9bd2604cca94cfb2,18005555678,voice,SALES-Q,2026-08-07 11:35:00 UTC,625,115,ANSWERED,65
CALL-00000807,CUST-00207,AGT-0007,981dd3916741ee59e30d9dfc208e8f2b011cc0d2b3d8913a359b6f8ba67d1f59,18885550100,voice,SUPPORT-Q,2026-08-07 11:46:00 UTC,638,2,ANSWERED,70
CALL-00000808,CUST-00208,AGT-0008,8ba0278fc0da4bd4c99dfd9999fcb58f86ac392a5a88c40de001917811049ac3,18885550200,voice,RETENTION-Q,2026-08-07 11:57:00 UTC,651,9,ANSWERED,75
CALL-00000809,CUST-00209,,88b9ecfb88b30d54459518cee2c0e8fdc3dd0142839aed2976edd66c8d4106ad,18005551234,chat,BILLING-Q,2026-08-07 12:08:00 UTC,0,0,ABANDONED,0
CALL-00000810,CUST-00210,AGT-0010,da1d5c108de83bcdd9635736b6650700191c5242e9d944bf5980b6fe4e774ec6,18005555678,callback,TECH-Q,2026-08-07 12:19:00 UTC,677,0,TRANSFER,85
CALL-00000811,CUST-00211,,e3760944fdadf04e052c6ef25d8934262aab9c3a89884b3b7ee539c34b91d6bc,18885550100,voice,SALES-Q,2026-08-07 12:30:00 UTC,0,0,VOICEMAIL,0
CALL-00000812,CUST-00212,AGT-0012,51fbf50b9c2c3b3aad4d813003e00638249f2be0a1f2bb7a09dd73d30c67e24b,18885550200,voice,SUPPORT-Q,2026-08-07 12:41:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000813,CUST-00213,AGT-0013,a963890cabf628d07432f396090b7094bbebe720ae6ad122ceab5ccd3224806e,18005551234,voice,RETENTION-Q,2026-08-07 12:52:00 UTC,716,44,ANSWERED,10
CALL-00000814,CUST-00214,AGT-0014,97b890dc1044051a2528b0d98d1704a27933651164dbefadc6d0ab610fe2a6c7,18005555678,chat,BILLING-Q,2026-08-07 13:03:00 UTC,729,51,ANSWERED,15
CALL-00000815,CUST-00215,AGT-0015,924159067238b72387849af5c6fb961bb581847a92085b310104e4cbb3a2b5e4,18885550100,callback,TECH-Q,2026-08-07 13:14:00 UTC,742,58,ANSWERED,20
CALL-00000816,CUST-00216,,c519f94e6db98623c1cbd8c8e3517dc03b904fb84444b8cae4a0db297b23515d,18885550200,voice,SALES-Q,2026-08-07 13:25:00 UTC,0,0,ABANDONED,0
CALL-00000817,CUST-00217,AGT-0017,3c47a0501b917ee104b946d9d6eb384fc8cc9727a5140119f9185b2a6392a29a,18005551234,voice,SUPPORT-Q,2026-08-07 13:36:00 UTC,768,0,TRANSFER,30
CALL-00000818,CUST-00218,,ee0a53a8e154b63406b762d17369844fe358d859aa9a04e0d6b83a3728b9dba4,18005555678,voice,RETENTION-Q,2026-08-07 13:47:00 UTC,0,0,VOICEMAIL,0
CALL-00000819,CUST-00219,AGT-0019,0727cdaabbd1562ab4d4d624b36ba18fc540ef518ddfb867770b8391541c6c22,18885550100,chat,BILLING-Q,2026-08-07 13:58:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000820,CUST-00220,AGT-0020,9552fd88043a3501ab85863e484af8d5e885b6adab0d589cdf611f912d753fe0,18885550200,callback,TECH-Q,2026-08-07 14:09:00 UTC,807,93,ANSWERED,45
CALL-00000821,CUST-00221,AGT-0021,f98473dc5fa48954b263924f6a1a0241bd3995c3d60c0ab021e23c959bd16255,18005551234,voice,SALES-Q,2026-08-07 14:20:00 UTC,820,100,ANSWERED,50
CALL-00000822,CUST-00222,AGT-0022,4262b572f2509580c4f4488499d3fd662ff89b494a313bc226b8350239bd76e5,18005555678,voice,SUPPORT-Q,2026-08-07 14:31:00 UTC,833,107,ANSWERED,55
CALL-00000823,CUST-00223,,b60f9545355596925981549b507aa775071510fdfea86997052cee133bc9151e,18885550100,voice,RETENTION-Q,2026-08-07 14:42:00 UTC,0,0,ABANDONED,0
CALL-00000824,CUST-00224,AGT-0024,6e0ccfb7a641998db5c363b1b76ae802556c10af27b8d9579f0a9b720cccc5eb,18885550200,chat,BILLING-Q,2026-08-07 14:53:00 UTC,859,0,TRANSFER,65
CALL-00000825,CUST-00225,,fbd09c8dfd02909bc4fc6308d9b2c7cce7226ee7de44a91f14abfc7168347885,18005551234,callback,TECH-Q,2026-08-07 15:04:00 UTC,0,0,VOICEMAIL,0
CALL-00000826,CUST-00226,AGT-0026,be18703954bac29bebeaf6779685c91a075be81eb9745b1ff76da55bbecc6c3a,18005555678,voice,SALES-Q,2026-08-07 15:15:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000827,CUST-00227,AGT-0027,38062c6672a8069a7641d2c2c76c9d60e90d5dbc8acf8480550ef8f09fee4802,18885550100,voice,SUPPORT-Q,2026-08-07 15:26:00 UTC,898,22,ANSWERED,80
CALL-00000828,CUST-00228,AGT-0028,77a14aba8dd25207d76ad9860a926738ea71687c4c0eae1b6c02840a16bd4d12,18885550200,voice,RETENTION-Q,2026-08-07 15:37:00 UTC,911,29,ANSWERED,85
CALL-00000829,CUST-00229,AGT-0029,6e85b027bff8cf33708d1d8018566a504c033d4f2396b13d289695ba5848d589,18005551234,chat,BILLING-Q,2026-08-07 15:48:00 UTC,924,36,ANSWERED,0
CALL-00000830,CUST-00230,,12f5e97285b1ce2a0ba6d5ae2c110396715f3918687a48504f3010e26f9f1331,18005555678,callback,TECH-Q,2026-08-07 15:59:00 UTC,0,0,ABANDONED,0
CALL-00000831,CUST-00231,AGT-0031,58b72b6e7f8128437e62bf81cbb87a8df085dceaaa42d1236950474878dcdea9,18885550100,voice,SALES-Q,2026-08-07 16:10:00 UTC,950,0,TRANSFER,10
CALL-00000832,CUST-00232,,b505f1042dbad3debaf7cc568d7f57358ba507d6437be2986327c00e24c1d935,18885550200,voice,SUPPORT-Q,2026-08-07 16:21:00 UTC,0,0,VOICEMAIL,0
CALL-00000833,CUST-00233,AGT-0033,55b870a12c3b4b03ba97665d8caf8723b604f55a785a715c04387bdf3262bea6,18005551234,voice,RETENTION-Q,2026-08-07 16:32:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000834,CUST-00234,AGT-0034,baa4f789635e09bf5a205aad19ee91cb89ee137ae3d8db5a06f412b4acfdfdf3,18005555678,chat,BILLING-Q,2026-08-07 16:43:00 UTC,89,71,ANSWERED,25
CALL-00000835,CUST-00235,AGT-0035,ac72c5a5b255bf0f3f16f8efb19082675c5c9b36f31ed1c878443300056d8409,18885550100,callback,TECH-Q,2026-08-07 16:54:00 UTC,102,78,ANSWERED,30
CALL-00000836,CUST-00236,AGT-0036,b9c063fc9e8d8230fc61c29adb82cde8be98431bfdcc99f15ffc230bd5a7462c,18885550200,voice,SALES-Q,2026-08-07 17:05:00 UTC,115,85,ANSWERED,35
CALL-00000837,CUST-00237,,150000de75fc6cece0e59db41f56b109733f320809088d8108a1fc1c40b212da,18005551234,voice,SUPPORT-Q,2026-08-07 17:16:00 UTC,0,0,ABANDONED,0
CALL-00000838,CUST-00238,AGT-0038,afd603b2ead9ef127064b2c9c271ba0a3f31af193ae142dc43567d12b6333cf5,18005555678,voice,RETENTION-Q,2026-08-07 17:27:00 UTC,141,0,TRANSFER,45
CALL-00000839,CUST-00239,,15a413e396d4a37d990146df8fc2bac5def19dafc5d2a9e944d6726e47369bfa,18885550100,chat,BILLING-Q,2026-08-07 17:38:00 UTC,0,0,VOICEMAIL,0
CALL-00000840,CUST-00240,AGT-0040,d1a7f581a401f51c933971d833d7f99bf16f587c1a40c65c3daabb3c33778c81,18885550200,callback,TECH-Q,2026-08-07 17:49:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000841,CUST-00241,AGT-0001,d603fbf119fcfb6a47a4a53ae9c9be48c6010a0ebf46d99579e09ce6f6c23892,18005551234,voice,SALES-Q,2026-08-07 18:00:00 UTC,180,0,ANSWERED,60
CALL-00000842,CUST-00242,AGT-0002,314363b36f724fbf5d7483485b7438635ef9bd87c6d394c700f93efe701cdc3f,18005555678,voice,SUPPORT-Q,2026-08-07 18:11:00 UTC,193,7,ANSWERED,65
CALL-00000843,CUST-00243,AGT-0003,baedbd3b5437604e93f2ba0d60b0540a4601f9436d52cfc65f8cd6bd1e7e3546,18885550100,voice,RETENTION-Q,2026-08-07 18:22:00 UTC,206,14,ANSWERED,70
CALL-00000844,CUST-00244,,73fb5857b4973ec02b2deb38a7adf1d169f63593f13cbe4c34494765652c5ca6,18885550200,chat,BILLING-Q,2026-08-07 18:33:00 UTC,0,0,ABANDONED,0
CALL-00000845,CUST-00245,AGT-0005,28dd2b1b9f74eba2343c7f8e7cc8f43639a3879b8ae953c46c343734d5753a07,18005551234,callback,TECH-Q,2026-08-07 18:44:00 UTC,232,0,TRANSFER,80
CALL-00000846,CUST-00246,,10cb4aa137c4a7f0d5599c34216ff7441b310feae8179aecddae152774248464,18005555678,voice,SALES-Q,2026-08-07 18:55:00 UTC,0,0,VOICEMAIL,0
CALL-00000847,CUST-00247,AGT-0007,7a83cad91e0e74adcf54a48831e86d1319d63614dc7e15903b9f8b3ecc5a7d87,18885550100,voice,SUPPORT-Q,2026-08-07 19:06:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000848,CUST-00248,AGT-0008,07a250c5c2bcd7e858e80ae8cb34ad287e0252c65539f18a5aef068bba7611ca,18885550200,voice,RETENTION-Q,2026-08-07 19:17:00 UTC,271,49,ANSWERED,5
CALL-00000849,CUST-00249,AGT-0009,901a07b2d978fa8e8e8db63dd5186a052ed1037e14c58ef0853e33683beb40b7,18005551234,chat,BILLING-Q,2026-08-07 19:28:00 UTC,284,56,ANSWERED,10
CALL-00000850,CUST-00250,AGT-0010,580b5bbd9999468877f7022e336a1fab98b648a290481139864adbeac871e4a9,18005555678,callback,TECH-Q,2026-08-07 19:39:00 UTC,297,63,ANSWERED,15
CALL-00000851,CUST-00251,,f621cc021a2cab65218e3137ac3efddf504f9f21bb10a29991c5c05f42d22f12,18885550100,voice,SALES-Q,2026-08-07 19:50:00 UTC,0,0,ABANDONED,0
CALL-00000852,CUST-00252,AGT-0012,233bfe064b36ad5114f899489af005488971fbdf9d56094d923fc087f23590d6,18885550200,voice,SUPPORT-Q,2026-08-07 20:01:00 UTC,323,0,TRANSFER,25
CALL-00000853,CUST-00253,,04c71e76fcc67b4877a448c85cc4e5985331b80a4e037a8966d6355390ae62a0,18005551234,voice,RETENTION-Q,2026-08-07 20:12:00 UTC,0,0,VOICEMAIL,0
CALL-00000854,CUST-00254,AGT-0014,91325c12c25995b95765f7c5be5f61a7a4177d6c84b5656cf7a9277a46401d02,18005555678,chat,BILLING-Q,2026-08-07 20:23:00 UTC,0,0,CALLBACK_SCHEDULED,0
CALL-00000855,CUST-00255,AGT-0015,8540beb044a57993ab45a8cdf81511c22ac696a328602c592ac2038dec9bcd08,18885550100,callback,TECH-Q,2026-08-07 20:34:00 UTC,362,98,ANSWERED,40
CALL-00000856,CUST-00256,AGT-0016,d7789011bdbc70322690fb8508b3823c861a3d51aaf3c12bd53ba504ac834dab,18885550200,voice,SALES-Q,2026-08-07 20:45:00 UTC,375,105,ANSWERED,45
CALL-00000857,CUST-00257,AGT-0017,67825af99a111166bbc8cb22fd6e7ea412663f477b86cc927f883128d720c4be,18005551234,voice,SUPPORT-Q,2026-08-07 20:56:00 UTC,388,112,ANSWERED,50
CALL-00000858,CUST-00258,,c63a6bce7ec1342d098e7c152ec714b6a8ff0b32c47c4e1f3e19d79d8977b14a,18005555678,voice,RETENTION-Q,2026-08-07 21:07:00 UTC,0,0,ABANDONED,0
